simp_word,trad_word,freq,pinyin
周宣王,周宣王,38,zhou xuan wang
孙德,孫德,38,sun de
靳军,靳軍,38,jin jun
陆小凤,陸小鳳,38,lu xiao feng
季宁,季寧,38,ji ning
陈玉辉,陳玉輝,38,chen yu hui
洛塔尔,洛塔爾,38,luo ta er
费夫尔,費夫爾,38,fei fu er
阳翰笙,陽翰笙,38,yang han sheng
纱织,紗織,38,sha zhi
熊庆来,熊慶來,38,xiong qing lai
钱大钧,錢大鈞,38,qian da jun
贝弗里奇,貝弗裏奇,38,bei fu li qi
杜猛,杜猛,38,du meng
张训,張訓,38,zhang xun
文蔚,文蔚,38,wen wei
胡紫薇,胡紫薇,38,hu zi wei
伊秉绶,伊秉綬,38,yi bing shou
花信风,花信風,38,hua xin feng
桓玄,桓玄,38,huan xuan
慧远,慧遠,38,hui yuan
丁立,丁立,38,ding li
林珊珊,林珊珊,38,lin shan shan
吕山,呂山,38,lv shan
李井泉,李井泉,38,li jing quan
郑士良,鄭士良,38,zheng shi liang
陈玉成,陳玉成,38,chen yu cheng
施拉格,施拉格,38,shi la ge
元顺帝,元順帝,38,yuan shun di
陈霸先,陳霸先,38,chen ba xian
王近山,王近山,38,wang jin shan
王士珍,王士珍,38,wang shi zhen
侯度,侯度,38,hou du
朱温,朱溫,38,zhu wen
赵尔丰,趙爾豐,38,zhao er feng
智融,智融,38,zhi rong
朱瞻基,朱瞻基,38,zhu zhan ji
赵泰来,趙泰來,38,zhao tai lai
唐炯,唐炯,38,tang jiong
铜爵,銅爵,38,tong jue
杨仙逸,楊仙逸,38,yang xian yi
罗建文,羅建文,38,luo jian wen
佐佐木敦子,佐佐木敦子,37,zuo zuo mu dun zi
张佩纶,張佩綸,37,zhang pei lun
晁错,晁錯,37,chao cuo
邱峻,邱峻,37,qiu jun
甘英,甘英,37,gan ying
塔信,塔信,37,ta xin
汤斌,湯斌,37,tang bin
顾英,顧英,37,gu ying
沈立,沈立,37,shen li
陈旦,陳旦,37,chen dan
张阳德,張陽德,37,zhang yang de
贾卧龙,賈臥龍,37,jia wo long
鲁哀公,魯哀公,37,lu ai gong
吕宁思,呂寧思,37,lv ning si
卢仝,盧仝,37,lu tong
郑新民,鄭新民,37,zheng xin min
陈乔年,陳喬年,37,chen qiao nian
陈璘,陳璘,37,chen lin
大须,大須,37,da xu
林逋,林逋,37,lin bu
侯成,侯成,37,hou cheng
蔡羽,蔡羽,37,cai yu
马世芳,馬世芳,37,ma shi fang
袁克文,袁克文,37,yuan ke wen
谢玄,謝玄,37,xie xuan
方梅,方梅,37,fang mei
瞿友宁,瞿友寧,37,qu you ning
子建,子建,37,zi jian
罗典,羅典,37,luo dian
袁宏道,袁宏道,37,yuan hong dao
周亚夫,周亞夫,37,zhou ya fu
张斐,張斐,37,zhang fei
成纪,成紀,37,cheng ji
敖幼祥,敖幼祥,37,ao you xiang
周庆云,周慶雲,37,zhou qing yun
谢良,謝良,37,xie liang
昭仪,昭儀,37,zhao yi
梁永斌,梁永斌,37,liang yong bin
胡梅,胡梅,37,hu mei
成汉,成漢,37,cheng han
曾昭抡,曾昭掄,37,ceng zhao lun
献帝,獻帝,37,xian di
莎乐美,莎樂美,37,sha le mei
郑燮,鄭燮,37,zheng xie
汪璐,汪璐,37,wang lu
雅辛,雅辛,37,ya xin
尉迟琳嘉,尉遲琳嘉,37,yu chi lin jia
李翊君,李翊君,37,li yi jun
邱心志,邱心志,37,qiu xin zhi
朱学范,朱學範,37,zhu xue fan
曹洪,曹洪,37,cao hong
梁士诒,梁士詒,36,liang shi yi
李心怡,李心怡,36,li xin yi
董朝,董朝,36,dong chao
宋文帝,宋文帝,36,song wen di
梅阿查,梅阿查,36,mei a cha
唐昭宗,唐昭宗,36,tang zhao zong
赵秉钧,趙秉鈞,36,zhao bing jun
吴禄贞,吳祿貞,36,wu lu zhen
柴荣,柴榮,36,chai rong
阿奎那,阿奎那,36,a kui na
李球,李球,36,li qiu
刘韧,劉韌,36,liu ren
刘春霖,劉春霖,36,liu chun lin
包冉,包冉,36,bao ran
阎立本,閻立本,36,yan li ben
威娜,威娜,36,wei na
武三思,武三思,36,wu san si
奉先,奉先,36,feng xian
布洛欣,布洛欣,36,bu luo xin
王述,王述,36,wang shu
朗费罗,朗費羅,36,lang fei luo
埃德尔曼,埃德爾曼,36,ai de er man
温玉成,溫玉成,36,wen yu cheng
裴远颖,裴遠穎,36,pei yuan ying
吴颂今,吳頌今,36,wu song jin
崔奕,崔奕,36,cui yi
黄权,黃權,36,huang quan
渡边谦,渡邊謙,36,du bian qian
狄青,狄青,36,di qing
罗贤,羅賢,36,luo xian
汪然,汪然,36,wang ran
韦杰,韋傑,36,wei jie
郝立新,郝立新,36,hao li xin
王建章,王建章,36,wang jian zhang
钱选,錢選,36,qian xuan
李淳风,李淳風,36,li chun feng
石玉昆,石玉昆,36,shi yu kun
陶希圣,陶希聖,36,tao xi sheng
程思远,程思遠,36,cheng si yuan
杜鹏程,杜鵬程,36,du peng cheng
蔡新,蔡新,36,cai xin
正平,正平,36,zheng ping
少康,少康,36,shao kang
黄利华,黃利華,36,huang li hua
藤井树,藤井樹,36,teng jing shu
李怀民,李懷民,36,li huai min
张光年,張光年,36,zhang guang nian
严文井,嚴文井,36,yan wen jing
谷村新司,谷村新司,35,gu cun xin si
秦叔宝,秦叔寶,35,qin shu bao
陆蓉,陸蓉,35,lu rong
王昶,王昶,35,wang chang
苏昕,蘇昕,35,su xin
袁术,袁術,35,yuan shu
宋襄公,宋襄公,35,song xiang gong
伊贺,伊賀,35,yi he
钟繇,鍾繇,35,zhong yao
埃斯科巴,埃斯科巴,35,ai si ke ba
王芸生,王芸生,35,wang yun sheng
彭进,彭進,35,peng jin
圆瑛,圓瑛,35,yuan ying
陈白尘,陳白塵,35,chen bai chen
咸淳,鹹淳,35,xian chun
毕玉玺,畢玉璽,35,bi yu xi
陈家洛,陳家洛,35,chen jia luo
臼井仪人,臼井儀人,35,jiu jing yi ren
陈沂,陳沂,35,chen yi
唐敖庆,唐敖慶,35,tang ao qing
袁克定,袁克定,35,yuan ke ding
吴晋,吳晉,35,wu jin
王立丰,王立豐,35,wang li feng
程德全,程德全,35,cheng de quan
罗洗河,羅洗河,35,luo xi he
李觉,李覺,35,li jue
夏业良,夏業良,35,xia ye liang
于新春,於新春,35,yu xin chun
任程伟,任程偉,35,ren cheng wei
唐文宗,唐文宗,35,tang wen zong
钟彬,鍾彬,35,zhong bin
王粲,王粲,35,wang can
廖化,廖化,35,liao hua
易慧,易慧,35,yi hui
董彦,董彥,35,dong yan
李炳,李炳,35,li bing
中野良子,中野良子,35,zhong ye liang zi
白英,白英,35,bai ying
陆文夫,陸文夫,35,lu wen fu
阿古柏,阿古柏,35,a gu bai
奥勒留,奧勒留,35,ao lei liu
赵万里,趙萬里,35,zhao wan li
摩根索,摩根索,35,mo gen suo
梅洁,梅潔,35,mei jie
希尔伯特,希爾伯特,35,xi er bo te
潘琳,潘琳,35,pan lin
梁希,梁希,35,liang xi
涿郡,涿郡,35,zhuo jun
许昱华,許昱華,35,xu yu hua
钱松,錢松,35,qian song
郑庄公,鄭莊公,35,zheng zhuang gong
杨再兴,楊再興,35,yang zai xing
吴冷西,吳冷西,35,wu leng xi
阿里克谢,阿里克謝,35,a li ke xie
